DVC Code,Company Name,Business Nature,business Sector,Business Industry,Listed,Legal status,User Key,User Name,Firm Key,Firm Name,Service Category,Service Name,Document Date,Document,Reference Law
2110051032AS518464,DESHBANDHU POLYMER LIMITED,Others,Other Manufacturing,Others,Y,Public Limited Company,1032,Fouzia  Haque FCA,F-0044,FAMES & R,Audit,Statutory Audit,6/30/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2110200461AS688384,QUASEM INDUSTRIES LIMITED,Others,Other Manufacturing,Others,Y,Public Limited Company,461,Md Shirazul Islam Khan FCA,F-0133,Shiraz Khan Basak & Co.,Audit,Statutory Audit,10/11/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2110240165AS488990,ACME PESTICIDES LIMITED,Pestricides,Killing Substance,Pestricides,Y,Public Limited Company,165,Quazi Shafiqul Islam FCA,F-0067,Islam Quazi Shafique & Co.,Audit,Statutory Audit,10/5/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2110261394AS419666,COPPERTECH INDUSTRIES LIMITED,Others,Metal Industries,Others,Y,Public Limited Company,1394,Sheikh Zahidul Islam FCA,F-0127,Shafiq Basak & Co.,Audit,Statutory Audit,10/26/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2110260770AS139019,HAMID FABRICS LIMITED,Weaving,Textiles,Weaving,Y,Public Limited Company,770,Sabbir  Ahmed FCA,F-0055,Hoda Vasi Chowdhury & Co.,Audit,Statutory Audit,10/26/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2110260770AS360844,ENERGYPAC POWER GENERATION LIMITED,Others,Other Manufacturing,Others,Y,Public Limited Company,770,Sabbir  Ahmed FCA,F-0055,Hoda Vasi Chowdhury & Co.,Audit,Statutory Audit,10/26/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2110041772AS629763,APEX TANNERY LIMITED,Leather Fashion,Tannery,Leather Fashion,Y,Public Limited Company,1772,Chaity  Basak ACA,F-0133,Shiraz Khan Basak & Co.,Audit,Statutory Audit,10/2/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2110250779AS972364,BSRM STEELS LIMITED,Others,Metal Industries,Others,Y,Public Limited Company,779,Sarwar  Uddin FCA,F-0061,Hussain Farhad & Co.,Audit,Statutory Audit,10/23/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2110270564AS239032,BEXIMCO SYNTHETICS LTD.,Garments,Textiles,Garments,Y,Public Limited Company,564,Mahmood Hasan FCA,F-0083,M J Abedin & Co.,Audit,Statutory Audit,10/21/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2110170392AS644128,METRO SPINNING LIMITED,Spinning,Textiles,Spinning,Y,Public Limited Company,392,A. K. Gulam Kibria FCA,F-0047,G Kibria & Co.,Audit,Statutory Audit,10/10/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2110240643AO955862,MARICO BANGLADESH LIMITED,Cosmetics,Chemical,Cosmetics,Y,Public Limited Company,643,Akhtar  Sanjida Kasem FCA,F-0010,A Qasem & Co.,Audit,Other Audit,10/21/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2110130392AS329759,MAKSONS  SPINNING  MILLS  LIMITED,Spinning,Textiles,Spinning,Y,Public Limited Company,392,A. K. Gulam Kibria FCA,F-0047,G Kibria & Co.,Audit,Statutory Audit,10/10/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2110250105AS521379,BBS CABLES LTD.,Others,Other Manufacturing,Others,Y,Public Limited Company,105,Howlader Mahfel Huq FCA,F-0091,Mahfel Huq & Co.,Audit,Statutory Audit,10/21/2021,Auditors Report and Financial Statements ,"Bangladesh Securities and Exchange Commission Act, 1993"
2110130886AS979647,FAR EAST KNITTING & DYEING INDUSTRIES LTD,Garments,Textiles,Garments,Y,Public Limited Company,886,Mohammed Forkan Uddin FCA,F-0086,M M Rahman & Co.,Audit,Statutory Audit,10/13/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2110251257AS749528,BANGLADESH STEEL RE-ROLLING MILLS LIMITED,Others,Metal Industries,Others,Y,Public Limited Company,1257,Md. Johirul Islam FCA,F-0010,A Qasem & Co.,Audit,Statutory Audit,10/23/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2110281090AS241039,APEX SPINNING & KNITTING MILLS LIMITED,Garments,Textiles,Garments,Y,Public Limited Company,1090,AKM Fazlul Haque FCA,F-0061,Hussain Farhad & Co.,Audit,Statutory Audit,10/28/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2110280392AS948568,MIR AKHTAR HOSSAIN LIMITED,Infrastructure,Construction,Infrastructure,Y,Public Limited Company,392,A. K. Gulam Kibria FCA,F-0047,G Kibria & Co.,Audit,Statutory Audit,10/26/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2109270247AS379886,THE IBN SINA PHARMACEUTICAL INDUSTRY LIMITED,Pharmaceuticals,Medicine & Healthcare,Pharmaceuticals,Y,Public Limited Company,247,Md  Waliullah FCA,F-0094,Malek Siddiqui Wali,Audit,Statutory Audit,9/21/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2110251635AS204741,SQUARE TEXTILES LIMITED,Spinning,Textiles,Spinning,Y,Public Limited Company,1635,Md.Farhad Husain Suman FCA,F-0072,K M Hasan & Co.,Audit,Statutory Audit,10/25/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2110250787AS499962,RENATA LIMITED ,Pharmaceuticals,Medicine & Healthcare,Pharmaceuticals,Y,Public Limited Company,787,Md  Moniruzzaman FCA,F-0003,ACNABIN,Audit,Statutory Audit,10/23/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2106280448AS803379,THE DACCA DYEING AND MANUFACTURING COMPANY LIMITED,Washing & Dyeing,Textiles,Washing & Dyeing,Y,Public Limited Company,448,Kazi Mostafa Alam FCA,F-0115,Rahman Mostafa Alam & Co.,Audit,Statutory Audit,6/20/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2105200739AS594605,HEIDELBERG CEMENT BANGLADESH LIMITED,Cements,Cements,Cements,Y,Public Limited Company,739,Md  Rokonuzzaman FCA,F-0003,ACNABIN,Audit,Statutory Audit,4/28/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2108091885AS800885,MOSTAFA METAL INDUSTRIES LTD.,Plastic,Other Manufacturing,Plastic,Y,Public Limited Company,1885,Md. Tanjilur Rahman FCA,F-0077,Khan Wahab Shafique Rahman & Co.,Audit,Statutory Audit,8/8/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2106280448AS871405,THE DACCA DYEING AND MANUFACTURING COMPANY LIMITED,Washing & Dyeing,Textiles,Washing & Dyeing,Y,Public Limited Company,448,Kazi Mostafa Alam FCA,F-0115,Rahman Mostafa Alam & Co.,Audit,Statutory Audit,6/20/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2108111517AS489051,WALTON HI-TECH INDUSTRIES LIMITED,Others,Other Manufacturing,Others,Y,Public Limited Company,1517,Wasequl Huq Reagan FCA,F-0091,Mahfel Huq & Co.,Audit,Statutory Audit,8/10/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2109161522AS528753,EASTERN HOUSING LTD.,Real Estate,Construction,Real Estate,Y,Public Limited Company,1522,Md. Abdus Satter Sarkar FCA,F-0091,Mahfel Huq & Co.,Audit,Statutory Audit,9/15/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2108030950AS945783,BERGER PAINTS BANGLADESH LIMITED,Others,Other Manufacturing,Others,Y,Public Limited Company,950,Mohammad Motaleb Hossain FCA,F-0010,A Qasem & Co.,Audit,Statutory Audit,7/19/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2106280448AS615700,THE DACCA DYEING AND MANUFACTURING COMPANY LIMITED,Washing & Dyeing,Textiles,Washing & Dyeing,Y,Public Limited Company,448,Kazi Mostafa Alam FCA,F-0115,Rahman Mostafa Alam & Co.,Audit,Statutory Audit,6/20/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2012090105AS273243,BANGLADESH MONOSPOOL PAPER MANUFACTURING COMPANY LTD.,Paper,Other Manufacturing,Paper,Y,Public Limited Company,105,Howlader Mahfel Huq FCA,F-0091,Mahfel Huq & Co.,Audit,Statutory Audit,12/8/2020,Auditors Report and Financial Statements ,"Bangladesh Securities and Exchange Commission Act, 1993"
2102040739AS435533,RAK CERAMICS (BANGLADESH) LTD.,Ceramics,Glass & Ceramics,Ceramics,Y,Public Limited Company,739,Md  Rokonuzzaman FCA,F-0003,ACNABIN,Audit,Statutory Audit,2/3/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2102100643AS828974,BRITISH AMERICAN TOBACCO BANGLADESH COMPANY LIMITED ,Others,Other Manufacturing,Others,Y,Public Limited Company,643,Akhtar  Sanjida Kasem FCA,F-0010,A Qasem & Co.,Audit,Statutory Audit,2/10/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2104030595AS730801,ACTIVE FINE CHEMICALS LIMITED,Pharmaceuticals,Medicine & Healthcare,Pharmaceuticals,Y,Public Limited Company,595,Md Shafiqul Islam FCA,F-0127,Shafiq Basak & Co.,Audit,Statutory Audit,4/3/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2012221032OS281289,KEYA COSMETICS LIMITED,Others,Other Manufacturing,Others,Y,Public Limited Company,1032,Fouzia  Haque FCA,F-0044,FAMES & R,Other Audit,Statutory Audit,12/10/2020,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2103111522AS181397,ANWAR GALVANIZING LIMITED,Others,Metal Industries,Others,Y,Public Limited Company,1522,Md. Abdus Satter Sarkar FCA,F-0091,Mahfel Huq & Co.,Audit,Statutory Audit,3/10/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2106100239AS841658,AMBEE PHARMACEUTICALS LIMITED,Others,Other Manufacturing,Others,Y,Public Limited Company,239,Sarwar  Mahmood FCA,F-0127,Shafiq Basak & Co.,Audit,Statutory Audit,6/9/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2106030469AS501728,BATA SHOE COMPANY (BANGLADESH) LIMITED,Footwear,Tannery,Footwear,Y,Public Limited Company,469,A F  Nesaruddin FCA,F-0055,Hoda Vasi Chowdhury & Co.,Audit,Statutory Audit,6/1/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2012290779AS676872,EASTERN LUBRICANTS BLENDERS LIMITED,Others,Chemical,Others,Y,Public Limited Company,779,Sarwar  Uddin FCA,F-0061,Hussain Farhad & Co.,Audit,Statutory Audit,12/28/2020,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2105041000AS167186,RECKITT  BENCKISER (BANGLADESH) LIMITED,Pharmaceuticals,Medicine & Healthcare,Pharmaceuticals,Y,Public Limited Company,1000,Muhammad Mehedi Hasan FCA,F-0118,Rahman Rahman Huq,Audit,Statutory Audit,4/29/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2012170671AS811874,AL-HAJ TEXTILE MILLS LTD.,Spinning,Textiles,Spinning,Y,Public Limited Company,671,Ramendra Nath Basak FCA,F-0133,Shiraz Khan Basak & Co.,Audit,Statutory Audit,12/9/2020,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2012220268AS995538,KEYA COSMETICS LIMITED,Others,Other Manufacturing,Others,Y,Public Limited Company,268,AFM  Alamgir FCA,F-0025,ARTISAN,Audit,Statutory Audit,12/10/2020,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2104071046AS271088,BANGAS LIMITED,Others,Food & Allied,Others,Y,Public Limited Company,1046,Md. Mohiuddin Ahmed FCA,F-0027,Ashraf Uddin & Co.,Audit,Statutory Audit,12/2/2020,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2104081046AS502837,KATTALI TEXTILE LIMITED,Garments,Textiles,Garments,Y,Public Limited Company,1046,Md. Mohiuddin Ahmed FCA,F-0027,Ashraf Uddin & Co.,Audit,Statutory Audit,11/1/2020,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2103311885AS801581,MOSTAFA METAL INDUSTRIES LTD.,Plastic,Other Manufacturing,Plastic,Y,Public Limited Company,1885,Md. Tanjilur Rahman FCA,F-0077,Khan Wahab Shafique Rahman & Co.,Audit,Statutory Audit,3/22/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2012170671AS394021,AL-HAJ TEXTILE MILLS LTD.,Spinning,Textiles,Spinning,Y,Public Limited Company,671,Ramendra Nath Basak FCA,F-0133,Shiraz Khan Basak & Co.,Audit,Statutory Audit,12/9/2020,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2102011184RR195323,CONFIDENCE CEMENT LIMITED,Cements,Cements,Cements,Y,Public Limited Company,1184,Arafat  Kamal FCA,F-0115,Rahman Mostafa Alam & Co.,Review,Other Review,1/30/2021,Other Certification,Others
2104071046AS138048,DOMINAGE STEEL BUILDING SYSTEMS LTD.,Others,Other Manufacturing,Others,Y,Public Limited Company,1046,Md. Mohiuddin Ahmed FCA,F-0027,Ashraf Uddin & Co.,Audit,Statutory Audit,11/25/2020,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2012291184AS787236,EASTERN LUBRICANTS BLENDERS LIMITED,Others,Chemical,Others,Y,Public Limited Company,1184,Arafat  Kamal FCA,F-0115,Rahman Mostafa Alam & Co.,Audit,Statutory Audit,12/28/2020,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2103020137AS549999,UNILEVER CONSUMER CARE LIMITED ,Others,Food & Allied,Others,Y,Public Limited Company,137,Showkat  Hossain FCA,F-0055,Hoda Vasi Chowdhury & Co.,Audit,Statutory Audit,3/2/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2105031000AS449448,MARICO BANGLADESH LIMITED,Cosmetics,Chemical,Cosmetics,Y,Public Limited Company,1000,Muhammad Mehedi Hasan FCA,F-0118,Rahman Rahman Huq,Audit,Statutory Audit,5/2/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2103310165AS710885,AMAN COTTON FIBROUS LTD.,Spinning,Textiles,Spinning,Y,Public Limited Company,165,Quazi Shafiqul Islam FCA,F-0067,Islam Quazi Shafique & Co.,Audit,Statutory Audit,3/24/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2104071046AS927448,LUB-REFF(BANGLADESH) LIMITED,Others,Chemical,Others,Y,Public Limited Company,1046,Md. Mohiuddin Ahmed FCA,F-0027,Ashraf Uddin & Co.,Audit,Statutory Audit,10/18/2020,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2012090478AS944339,PAPER PROCESSING AND PACKAGING LTD,Paper,Other Manufacturing,Paper,Y,Public Limited Company,478,M Zabed Ali Mridha FCA,F-0017,Ahmed Zaker & Co.,Audit,Statutory Audit,12/8/2020,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2102140595AS737250,LIBRA INFUSIONS LIMITED,Pharmaceuticals,Medicine & Healthcare,Pharmaceuticals,Y,Public Limited Company,595,Md Shafiqul Islam FCA,F-0127,Shafiq Basak & Co.,Audit,Statutory Audit,2/14/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2103091204AO982909,H.R. TEXTILE MILLS LIMITED,Garments,Textiles,Garments,Y,Public Limited Company,1204,Mohammad Mofizul Haque Rinku FCA,F-0115,Rahman Mostafa Alam & Co.,Audit,Other Audit,3/4/2021,Auditors Report and Financial Statements ,"Bangladesh Securities and Exchange Commission Act, 1993"
2101100779AS102045,CONFIDENCE CEMENT LIMITED,Cements,Cements,Cements,Y,Public Limited Company,779,Sarwar  Uddin FCA,F-0061,Hussain Farhad & Co.,Audit,Statutory Audit,1/10/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2101270950AS925226,SINGER BANGLADESH LIMITED,Others,Other Manufacturing,Others,Y,Public Limited Company,950,Mohammad Motaleb Hossain FCA,F-0010,A Qasem & Co.,Audit,Statutory Audit,1/25/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2103020137AS793927,UNILEVER CONSUMER CARE LIMITED ,Others,Food & Allied,Others,Y,Public Limited Company,137,Showkat  Hossain FCA,F-0055,Hoda Vasi Chowdhury & Co.,Audit,Statutory Audit,3/2/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2103200247AS852843,APPOLLO ISPAT COMPLEX LIMITED,Others,Metal Industries,Others,Y,Public Limited Company,247,Md  Waliullah FCA,F-0094,Malek Siddiqui Wali,Audit,Statutory Audit,3/20/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2103180469AS137211,LAFARGEHOLCIM BANGLADESH LIMITED,Cements,Cements,Cements,Y,Public Limited Company,469,A F  Nesaruddin FCA,F-0055,Hoda Vasi Chowdhury & Co.,Audit,Statutory Audit,3/2/2021,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2108311480AS119741,EBL NRB MUTUAL FUND ,Mutual Funds,Funds,Mutual Funds,Y,Others,1480,Mohammad Belayet Hossain FCA,F-0071,K M Alam & Co.,Audit,Statutory Audit,8/25/2021,Auditors Report and Financial Statements ,"Bangladesh Securities and Exchange Commission Act, 1993"
2108311480AS875576,PHP FIRST MUTUAL FUND ,Mutual Funds,Funds,Mutual Funds,Y,Others,1480,Mohammad Belayet Hossain FCA,F-0071,K M Alam & Co.,Audit,Statutory Audit,8/25/2021,Auditors Report and Financial Statements ,"Bangladesh Securities and Exchange Commission Act, 1993"
2108311480AS691365,POPULAR LIFE FIRST MUTUAL FUND ,Mutual Funds,Funds,Mutual Funds,Y,Others,1480,Mohammad Belayet Hossain FCA,F-0071,K M Alam & Co.,Audit,Statutory Audit,8/25/2021,Auditors Report and Financial Statements ,"Bangladesh Securities and Exchange Commission Act, 1993"
2103081099AS687274,VANGUARD AML RUPALI BANK BALANCE FUND,Mutual Funds,Funds,Mutual Funds,Y,Others,1099,Anjan  Mallik FCA,F-0094,Malek Siddiqui Wali,Audit,Statutory Audit,3/4/2021,Auditors Report and Financial Statements ,Others
2108290596AS789920,IFIC BANK 1ST MUTUAL FUND,Mutual Funds,Funds,Mutual Funds,Y,Others,596,Md Iqbal Hossain FCA,F-0142,Zoha Zaman Kabir Rashid & Co.,Audit,Statutory Audit,8/25/2021,Auditors Report and Financial Statements ,"Bangladesh Securities and Exchange Commission Act, 1993"
2108290596AS518810,FIRST BANGLADESH FIXED INCOME FUND,Mutual Funds,Funds,Mutual Funds,Y,Others,596,Md Iqbal Hossain FCA,F-0142,Zoha Zaman Kabir Rashid & Co.,Audit,Statutory Audit,8/25/2021,Auditors Report and Financial Statements ,"Bangladesh Securities and Exchange Commission Act, 1993"
2108290596AS865334,EBL FIRST MUTUAL FUND,Mutual Funds,Funds,Mutual Funds,Y,Others,596,Md Iqbal Hossain FCA,F-0142,Zoha Zaman Kabir Rashid & Co.,Audit,Statutory Audit,8/25/2021,Auditors Report and Financial Statements ,"Bangladesh Securities and Exchange Commission Act, 1993"
2108290596AS986216,EXIM BANK FIRST MUTUAL FUND,Mutual Funds,Funds,Mutual Funds,Y,Others,596,Md Iqbal Hossain FCA,F-0142,Zoha Zaman Kabir Rashid & Co.,Audit,Statutory Audit,8/25/2021,Auditors Report and Financial Statements ,"Bangladesh Securities and Exchange Commission Act, 1993"
2108290596AS593696,1ST JANATA BANK MUTUAL FUND,Mutual Funds,Funds,Mutual Funds,Y,Others,596,Md Iqbal Hossain FCA,F-0142,Zoha Zaman Kabir Rashid & Co.,Audit,Statutory Audit,8/25/2021,Auditors Report and Financial Statements ,"Bangladesh Securities and Exchange Commission Act, 1993"
2108311480AS722676,AB BANK FIRST MUTUAL FUND,Mutual Funds,Funds,Mutual Funds,Y,Others,1480,Mohammad Belayet Hossain FCA,F-0071,K M Alam & Co.,Audit,Statutory Audit,8/25/2021,Auditors Report and Financial Statements ,"Bangladesh Securities and Exchange Commission Act, 1993"
2111220247AS720142,VANGUARD AML BD FINANCE MUTUAL FUND ONE,Mutual Funds,Funds,Mutual Funds,Y,Others,247,Md  Waliullah FCA,F-0094,Malek Siddiqui Wali,Audit,Statutory Audit,11/11/2021,Auditors Report and Financial Statements ,Others
2208240596AS365253,EBL FIRST MUTUAL FUND,Mutual Funds,Funds,Mutual Funds,Y,Others,596,Md Iqbal Hossain FCA,F-0142,Zoha Zaman Kabir Rashid & Co.,Audit,Statutory Audit,8/14/2022,Auditors Report and Financial Statements ,"Bangladesh Securities and Exchange Commission Act, 1993"
2208211480AS920780,PHP FIRST MUTUAL FUND ,Mutual Funds,Funds,Mutual Funds,Y,Others,1480,Mohammad Belayet Hossain FCA,F-0071,K M Alam & Co.,Audit,Statutory Audit,8/14/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2208211480AS298623,EBL NRB MUTUAL FUND ,Mutual Funds,Funds,Mutual Funds,Y,Others,1480,Mohammad Belayet Hossain FCA,F-0071,K M Alam & Co.,Audit,Statutory Audit,8/14/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2208211480AS718287,AB BANK FIRST MUTUAL FUND,Mutual Funds,Funds,Mutual Funds,Y,Others,1480,Mohammad Belayet Hossain FCA,F-0071,K M Alam & Co.,Audit,Statutory Audit,8/14/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
